IniciativasXVI (2).Custom.1,IniAutorOutros.sigla,IniciativasXVI (2).IniciativasXVI (3) more than once.Custom,IniEventos.DataFase,IniId,IniDescTipo,VotadaOuNao
A,A,Solo,2024-06-27,263875,Proposta de Lei,Não Votada
A,A,Solo,2024-07-25,273968,Proposta de Lei,Votada
A,A,Solo,2024-12-16,314431,Proposta de Lei,Não Votada
A,A,Solo,2025-01-15,314571,Proposta de Lei,Votada
BE,G,Solo,2024-03-26,263497,Projeto de Resolução,Votada
BE,G,Solo,2024-03-26,263498,Projeto de Resolução,Votada
BE,G,Solo,2024-03-26,263501,Projeto de Resolução,Votada
BE,G,Solo,2024-03-26,263502,Projeto de Resolução,Votada
BE,G,Solo,2024-03-26,263503,Projeto de Resolução,Votada
BE,G,Solo,2024-03-26,263504,Projeto de Resolução,Votada
BE,G,Solo,2024-03-26,263506,Projeto de Lei,Não Votada
BE,G,Solo,2024-03-26,263507,Projeto de Lei,Não Votada
BE,G,Solo,2024-03-26,263508,Projeto de Lei,Não Votada
BE,G,Solo,2024-03-26,263509,Projeto de Lei,Não Votada
BE,G,Solo,2024-03-26,263510,Projeto de Lei,Não Votada
BE,G,Solo,2024-03-26,263511,Projeto de Lei,Não Votada
BE,G,Solo,2024-03-26,263512,Projeto de Lei,Não Votada
BE,G,Solo,2024-03-27,263522,Inquérito Parlamentar,Votada
BE,G,Solo,2024-04-08,263551,Projeto de Resolução,Não Votada
BE,G,Solo,2024-04-09,263554,Projeto de Lei,Não Votada
BE,G,Solo,2024-04-09,263555,Projeto de Resolução,Não Votada
BE,G,Solo,2024-04-09,263556,Projeto de Resolução,Não Votada
BE,G,Solo,2024-04-12,263561,Projeto de Resolução,Votada
BE,G,Solo,2024-04-12,263562,Projeto de Resolução,Não Votada
BE,G,Solo,2024-04-12,263566,Projeto de Resolução,Não Votada
BE,G,Solo,2024-04-12,263568,Projeto de Lei,Votada
BE,G,Solo,2024-04-12,263569,Projeto de Lei,Votada
BE,G,Solo,2024-04-15,263580,Projeto de Resolução,Não Votada
BE,G,Solo,2024-04-15,263583,Projeto de Resolução,Não Votada
BE,G,Solo,2024-04-16,263591,Projeto de Lei,Não Votada
BE,G,Solo,2024-04-16,263592,Projeto de Resolução,Votada
BE,G,Solo,2024-04-22,263606,Projeto de Lei,Votada
BE,G,Solo,2024-04-22,263607,Projeto de Lei,Votada
BE,G,Solo,2024-04-22,263611,Projeto de Resolução,Não Votada
BE,G,Solo,2024-04-22,263612,Projeto de Lei,Não Votada
BE,G,Solo,2024-04-26,263627,Projeto de Lei,Votada
BE,G,Solo,2024-05-03,263649,Projeto de Lei,Não Votada
BE,G,Solo,2024-05-03,263659,Projeto de Lei,Votada
BE,G,Solo,2024-05-03,263660,Projeto de Lei,Votada
BE,G,Solo,2024-05-08,263678,Projeto de Lei,Votada
BE,G,Solo,2024-05-08,263679,Projeto de Lei,Votada
BE,G,Solo,2024-05-08,263680,Projeto de Lei,Não Votada
BE,G,Solo,2024-05-08,263682,Projeto de Resolução,Não Votada
BE,G,Solo,2024-05-08,263683,Projeto de Resolução,Não Votada
BE,G,Solo,2024-05-08,263686,Projeto de Lei,Votada
BE,G,Solo,2024-05-08,263687,Projeto de Resolução,Não Votada
BE,G,Solo,2024-05-08,263688,Projeto de Resolução,Votada
BE,G,Solo,2024-05-08,263689,Projeto de Lei,Votada
BE,G,Solo,2024-05-08,263690,Projeto de Lei,Votada
BE,G,Solo,2024-05-08,263691,Projeto de Lei,Não Votada
BE,G,Solo,2024-05-08,263692,Projeto de Lei,Votada
BE,G,Solo,2024-05-08,263693,Projeto de Resolução,Votada
BE,G,Solo,2024-05-10,263712,Projeto de Resolução,Votada
BE,G,Solo,2024-05-10,263716,Projeto de Resolução,Votada
BE,G,Solo,2024-05-10,263717,Projeto de Resolução,Votada
BE,G,Solo,2024-05-10,263720,Projeto de Resolução,Votada
BE,G,Solo,2024-05-10,263722,Projeto de Lei,Votada
BE,G,Solo,2024-05-10,263723,Projeto de Lei,Votada
BE,G,Solo,2024-05-10,263724,Projeto de Resolução,Votada
BE,G,Solo,2024-05-10,263725,Projeto de Resolução,Não Votada
BE,G,Solo,2024-05-17,263742,Projeto de Lei,Votada
BE,G,Solo,2024-05-17,263758,Projeto de Lei,Votada
BE,G,Solo,2024-05-22,263765,Inquérito Parlamentar,Não Votada
BE,G,Solo,2024-05-23,263767,Projeto de Resolução,Não Votada
BE,G,Solo,2024-05-24,263771,Projeto de Lei,Votada
BE,G,Solo,2024-05-24,263774,Projeto de Resolução,Votada
BE,G,Solo,2024-05-24,263780,Projeto de Resolução,Votada
BE,G,Solo,2024-05-29,263787,Projeto de Lei,Não Votada
BE,G,Solo,2024-05-31,263791,Projeto de Resolução,Votada
BE,G,Solo,2024-05-31,263793,Projeto de Resolução,Votada
BE,G,Solo,2024-05-31,263795,Projeto de Resolução,Votada
BE,G,Solo,2024-06-04,263812,Projeto de Lei,Votada
BE,G,Solo,2024-06-04,263813,Projeto de Lei,Votada
BE,G,Solo,2024-06-04,263814,Projeto de Lei,Votada
BE,G,Solo,2024-06-06,263820,Projeto de Resolução,Votada
BE,G,Solo,2024-06-07,263828,Projeto de Lei,Votada
BE,G,Solo,2024-06-14,263843,Projeto de Resolução,Votada
BE,G,Solo,2024-06-14,263844,Projeto de Lei,Votada
BE,G,Solo,2024-06-14,263845,Projeto de Lei,Não Votada
BE,G,Solo,2024-06-14,263846,Projeto de Lei,Votada
BE,G,Solo,2024-06-21,263860,Projeto de Resolução,Não Votada
BE,G,Solo,2024-06-21,263861,Projeto de Lei,Votada
BE,G,Solo,2024-06-28,263886,Projeto de Resolução,Votada
BE,G,Solo,2024-06-28,263887,Projeto de Resolução,Votada
BE,G,Solo,2024-06-28,263888,Projeto de Resolução,Votada
BE,G,Solo,2024-07-08,273910,Projeto de Lei,Votada
BE,G,Solo,2024-07-10,273916,Projeto de Lei,Votada
BE,G,Solo,2024-07-17,273946,Projeto de Lei,Não Votada
BE,G,Solo,2024-07-17,273947,Projeto de Lei,Não Votada
BE,G,Solo,2024-07-19,273958,Projeto de Resolução,Não Votada
BE,G,Solo,2024-07-24,273966,Projeto de Lei,Votada
BE,G,Solo,2024-07-25,273969,Projeto de Lei,Não Votada
BE,G,Solo,2024-07-25,273973,Projeto de Resolução,Votada
BE,G,Solo,2024-07-25,273974,Projeto de Resolução,Votada
BE,G,Solo,2024-08-06,283991,Projeto de Lei,Não Votada
BE,G,Solo,2024-08-28,284003,Projeto de Resolução,Votada
BE,G,Solo,2024-09-03,284009,Projeto de Lei,Votada
BE,G,Solo,2024-09-06,284015,Projeto de Lei,Não Votada
BE,G,Solo,2024-09-13,284066,Projeto de Resolução,Votada
BE,G,Solo,2024-09-13,284068,Projeto de Lei,Votada
BE,G,Solo,2024-09-13,284069,Projeto de Resolução,Votada
BE,G,Solo,2024-09-13,284070,Projeto de Resolução,Votada
BE,G,Solo,2024-09-13,284071,Projeto de Resolução,Votada
BE,G,Solo,2024-09-20,284092,Projeto de Lei,Votada
BE,G,Solo,2024-09-20,284093,Projeto de Lei,Votada
BE,G,Solo,2024-09-27,294121,Projeto de Lei,Votada
BE,G,Solo,2024-09-27,294122,Projeto de Lei,Votada
BE,G,Solo,2024-09-27,294132,Projeto de Resolução,Votada
BE,G,Solo,2024-09-30,304143,Projeto de Resolução,Não Votada
BE,G,Solo,2024-10-01,304147,Projeto de Resolução,Votada
BE,G,Solo,2024-10-01,304148,Projeto de Lei,Votada
BE,G,Solo,2024-10-01,304149,Projeto de Lei,Não Votada
BE,G,Solo,2024-10-04,304183,Projeto de Resolução,Votada
BE,G,Solo,2024-10-04,304184,Projeto de Resolução,Votada
BE,G,Solo,2024-10-04,304185,Projeto de Resolução,Votada
BE,G,Solo,2024-10-04,304186,Projeto de Resolução,Votada
BE,G,Solo,2024-10-04,304211,Projeto de Resolução,Votada
BE,G,Solo,2024-10-04,304212,Projeto de Resolução,Votada
BE,G,Solo,2024-10-04,304213,Projeto de Resolução,Votada
BE,G,Solo,2024-10-08,304217,Projeto de Resolução,Não Votada
BE,G,Solo,2024-10-08,304218,Projeto de Lei,Não Votada
BE,G,Solo,2024-10-09,304229,Projeto de Resolução,Votada
BE,G,Solo,2024-10-09,304230,Projeto de Resolução,Votada
BE,G,Solo,2024-10-11,304241,Projeto de Lei,Votada
BE,G,Solo,2024-10-11,304242,Projeto de Lei,Não Votada
BE,G,Solo,2024-10-16,304265,Projeto de Lei,Não Votada
BE,G,Solo,2024-10-16,304266,Projeto de Resolução,Votada
BE,G,Solo,2024-10-18,304276,Projeto de Lei,Não Votada
BE,G,Solo,2024-10-31,304307,Projeto de Deliberação,Não Votada
BE,G,Solo,2024-11-07,304315,Projeto de Resolução,Votada
BE,G,Solo,2024-11-13,304326,Projeto de Resolução,Votada
BE,G,Solo,2024-11-22,304333,Projeto de Resolução,Votada
BE,G,Solo,2024-11-22,304335,Projeto de Resolução,Não Votada
BE,G,Solo,2024-11-22,304336,Projeto de Resolução,Não Votada
BE,G,Solo,2024-11-22,304337,Projeto de Resolução,Não Votada
BE,G,Solo,2024-11-22,304339,Projeto de Lei,Votada
BE,G,Solo,2024-11-22,304340,Projeto de Lei,Não Votada
BE,G,Solo,2024-12-06,304390,Projeto de Lei,Votada
BE,G,Solo,2024-12-06,304391,Projeto de Resolução,Votada
BE,G,Solo,2024-12-06,304392,Projeto de Lei,Votada
BE,G,Solo,2024-12-20,314440,Projeto de Resolução,Votada
BE,G,Solo,2024-12-21,314445,Projeto de Lei,Não Votada
BE,G,Solo,2024-12-23,314447,Projeto de Lei,Não Votada
BE,G,Solo,2024-12-23,314448,Projeto de Lei,Votada
BE,G,Solo,2024-12-23,314449,Projeto de Lei,Votada
BE,G,Solo,2024-12-23,314450,Projeto de Resolução,Não Votada
BE,G,Solo,2024-12-30,314454,Projeto de Resolução,Não Votada
BE,G,Solo,2025-01-03,314464,Projeto de Resolução,Votada
BE,G,Solo,2025-01-06,314484,Projeto de Lei,Não Votada
BE,G,Solo,2025-01-07,314485,Projeto de Resolução,Votada
BE,G,Solo,2025-01-07,314486,Projeto de Resolução,Votada
BE,G,Solo,2025-01-10,314490,Projeto de Resolução,Votada
BE,G,Solo,2025-01-10,314496,Projeto de Resolução,Votada
BE,G,Solo,2025-01-10,314497,Projeto de Lei,Votada
BE,G,Solo,2025-01-10,314498,Projeto de Resolução,Votada
BE,G,Solo,2025-01-10,314500,Projeto de Lei,Votada
BE,G,Solo,2025-01-10,314502,Projeto de Resolução,Votada
BE,G,Solo,2025-01-10,314503,Projeto de Resolução,Votada
BE,G,Solo,2025-01-10,314505,Projeto de Resolução,Votada
BE,G,Solo,2025-01-10,314506,Projeto de Resolução,Votada
BE,G,Solo,2025-01-17,314581,Projeto de Resolução,Votada
BE,G,Solo,2025-01-22,314608,Projeto de Lei,Não Votada
BE,G,Solo,2025-01-22,314609,Projeto de Lei,Não Votada
BE,G,Solo,2025-01-24,314617,Projeto de Lei,Votada
BE,G,Solo,2025-01-24,314620,Projeto de Lei,Não Votada
BE,G,Solo,2025-01-24,314633,Projeto de Resolução,Votada
BE,G,Solo,2025-01-24,314634,Projeto de Lei,Votada
BE,G,Solo,2025-01-24,314649,Projeto de Resolução,Votada
BE,G,Solo,2025-01-24,314650,Projeto de Resolução,Votada
BE,G,Solo,2025-01-31,314683,Projeto de Lei,Não Votada
BE,G,Solo,2025-01-31,314684,Projeto de Lei,Não Votada
BE,G,Solo,2025-02-06,314721,Projeto de Resolução,Votada
BE,G,Solo,2025-02-07,314777,Projeto de Lei,Votada
BE,G,Solo,2025-02-07,314778,Projeto de Lei,Votada
BE,G,Solo,2025-02-07,314779,Projeto de Resolução,Votada
BE,G,Solo,2025-02-07,314780,Projeto de Resolução,Votada
BE,G,Solo,2025-02-07,314781,Projeto de Resolução,Votada
BE,G,Solo,2025-02-07,314782,Projeto de Lei,Votada
BE,G,Solo,2025-02-10,314798,Projeto de Resolução,Não Votada
BE,G,Solo,2025-02-10,314800,Projeto de Lei,Não Votada
BE,G,Solo,2025-02-10,314801,Projeto de Lei,Não Votada
BE,G,Solo,2025-02-10,314802,Projeto de Resolução,Votada
BE,G,Solo,2025-02-13,314831,Projeto de Lei,Não Votada
BE,G,Solo,2025-02-21,314851,Projeto de Resolução,Não Votada
BE,G,Solo,2025-02-21,314856,Projeto de Lei,Não Votada
BE,G,Solo,2025-02-21,314858,Projeto de Resolução,Votada
BE,G,Solo,2025-02-21,314863,Projeto de Resolução,Votada
BE,G,Solo,2025-02-21,314877,Projeto de Resolução,Votada
BE,G,Solo,2025-02-21,314886,Projeto de Lei,Não Votada
BE,G,Solo,2025-02-21,314887,Projeto de Resolução,Não Votada
BE,G,Solo,2025-02-21,314888,Projeto de Lei,Não Votada
BE,G,Solo,2025-03-04,314948,Projeto de Lei,Não Votada
BE,G,Solo,2025-03-06,314954,Projeto de Resolução,Votada
BE,G,Solo,2025-03-07,314966,Projeto de Resolução,Votada
BE,G,Solo,2025-03-12,315004,Projeto de Resolução,Não Votada
BE,G,Solo,2025-03-12,315016,Projeto de Resolução,Não Votada
BE,G,Solo,2025-03-12,315017,Projeto de Resolução,Não Votada
C,C,Solo,2024-09-26,294115,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-04-26,263619,Projeto de Deliberação,Votada
CDS-PP,G,Solo,2024-09-10,284022,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-09-18,284088,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-09-25,294112,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-09-27,294127,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2024-10-04,304195,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-10-04,304196,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-10-10,304238,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-10-11,304243,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-11-11,304318,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-11-22,304348,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-11-22,304349,Projeto de Resolução,Votada
CDS-PP,G,Solo,2024-12-06,304385,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-03,314463,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-03,314472,Projeto de Lei,Votada
CDS-PP,G,Solo,2025-01-10,314543,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-10,314545,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-10,314546,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-10,314547,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-10,314548,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-01-10,314549,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-10,314551,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-10,314552,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-10,314553,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-16,314572,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-16,314573,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-17,314594,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-21,314605,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-24,314644,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-01-24,314646,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-01-24,314653,Projeto de Lei,Não Votada
CDS-PP,G,Solo,2025-01-30,314679,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-02-06,314722,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-02-06,314729,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-02-06,314730,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-02-07,314783,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-02-07,314784,Projeto de Resolução,Votada
CDS-PP,G,Solo,2025-02-27,314911,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-02-28,314923,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-02-28,314925,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-07,314971,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-07,314972,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314982,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314983,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314984,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314985,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314986,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314987,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314988,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314989,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314990,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314991,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314992,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314993,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314994,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314995,Projeto de Resolução,Não Votada
CDS-PP,G,Solo,2025-03-10,314996,Projeto de Resolução,Não Votada
CH,G,Solo,2024-04-10,263557,Inquérito Parlamentar,Não Votada
CH,G,Solo,2024-04-12,263560,Projeto de Resolução,Votada
CH,G,Solo,2024-04-15,263570,Projeto de Resolução,Não Votada
CH,G,Solo,2024-04-15,263571,Projeto de Resolução,Votada
CH,G,Solo,2024-04-15,263587,Projeto de Resolução,Votada
CH,G,Solo,2024-04-22,263604,Projeto de Lei,Votada
CH,G,Solo,2024-04-26,263635,Projeto de Resolução,Votada
CH,G,Solo,2024-05-02,263645,Projeto de Lei,Não Votada
CH,G,Solo,2024-05-03,263647,Projeto de Resolução,Não Votada
CH,G,Solo,2024-05-03,263656,Projeto de Lei,Votada
CH,G,Solo,2024-05-03,263657,Projeto de Lei,Votada
CH,G,Solo,2024-05-06,263661,Projeto de Resolução,Votada
CH,G,Solo,2024-05-06,263662,Projeto de Resolução,Votada
CH,G,Solo,2024-05-06,263663,Projeto de Lei,Votada
CH,G,Solo,2024-05-08,263704,Projeto de Lei,Votada
CH,G,Solo,2024-05-08,263705,Projeto de Lei,Não Votada
CH,G,Solo,2024-05-08,263706,Projeto de Lei,Não Votada
CH,G,Solo,2024-05-15,263730,Projeto de Resolução,Não Votada
CH,G,Solo,2024-05-16,263731,Projeto de Resolução,Não Votada
CH,G,Solo,2024-05-16,263732,Inquérito Parlamentar,Votada
CH,G,Solo,2024-05-17,263748,Projeto de Lei,Votada
CH,G,Solo,2024-05-17,263753,Projeto de Lei,Votada
CH,G,Solo,2024-05-20,263763,Projeto de Resolução,Não Votada
CH,G,Solo,2024-05-23,263766,Projeto de Resolução,Votada
CH,G,Solo,2024-05-24,263772,Projeto de Resolução,Votada
CH,G,Solo,2024-05-24,263773,Projeto de Resolução,Não Votada
CH,G,Solo,2024-05-24,263775,Projeto de Resolução,Votada
CH,G,Solo,2024-05-24,263776,Projeto de Resolução,Votada
CH,G,Solo,2024-05-24,263781,Projeto de Lei,Votada
CH,G,Solo,2024-05-29,263784,Projeto de Resolução,Votada
CH,G,Solo,2024-05-31,263794,Projeto de Resolução,Votada
CH,G,Solo,2024-06-03,263804,Projeto de Lei,Votada
CH,G,Solo,2024-06-07,263830,Projeto de Lei,Votada
CH,G,Solo,2024-06-21,263864,Projeto de Resolução,Não Votada
CH,G,Solo,2024-06-21,263865,Projeto de Resolução,Votada
CH,G,Solo,2024-06-24,263867,Projeto de Resolução,Votada
CH,G,Solo,2024-06-24,263868,Projeto de Resolução,Votada
CH,G,Solo,2024-06-24,263869,Projeto de Resolução,Votada
CH,G,Solo,2024-06-24,263870,Projeto de Lei,Votada
CH,G,Solo,2024-06-24,263871,Projeto de Lei,Votada
CH,G,Solo,2024-06-24,263872,Projeto de Lei,Votada
CH,G,Solo,2024-06-27,263874,Projeto de Resolução,Não Votada
CH,G,Solo,2024-06-28,263876,Projeto de Resolução,Votada
CH,G,Solo,2024-06-28,263885,Projeto de Resolução,Votada
CH,G,Solo,2024-06-28,263889,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-01,263891,Projeto de Resolução,Votada
CH,G,Solo,2024-07-01,263892,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-01,273891,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-01,273892,Projeto de Resolução,Votada
CH,G,Solo,2024-07-01,273893,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-01,273894,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-09,273912,Projeto de Lei,Não Votada
CH,G,Solo,2024-07-09,273915,Projeto de Lei,Não Votada
CH,G,Solo,2024-07-11,273920,Projeto de Resolução,Votada
CH,G,Solo,2024-07-12,273927,Projeto de Lei,Votada
CH,G,Solo,2024-07-12,273928,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-12,273929,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-12,273930,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-12,273931,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-12,273932,Projeto de Resolução,Votada
CH,G,Solo,2024-07-12,273935,Projeto de Resolução,Votada
CH,G,Solo,2024-07-12,273938,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-15,273940,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-15,273941,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-23,273960,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-26,273975,Projeto de Resolução,Não Votada
CH,G,Solo,2024-07-29,283977,Projeto de Resolução,Votada
CH,G,Solo,2024-08-02,283982,Projeto de Resolução,Votada
CH,G,Solo,2024-08-02,283985,Projeto de Resolução,Votada
CH,G,Solo,2024-08-06,283990,Projeto de Resolução,Não Votada
CH,G,Solo,2024-08-12,283995,Projeto de Resolução,Votada
CH,G,Solo,2024-08-28,284004,Projeto de Resolução,Votada
CH,G,Solo,2024-08-30,284006,Projeto de Lei,Não Votada
CH,G,Solo,2024-09-02,284007,Projeto de Resolução,Não Votada
CH,G,Solo,2024-09-09,284016,Projeto de Resolução,Votada
CH,G,Solo,2024-09-10,284021,Projeto de Resolução,Não Votada
CH,G,Solo,2024-09-13,284037,Projeto de Resolução,Votada
CH,G,Solo,2024-09-13,284041,Projeto de Lei,Votada
CH,G,Solo,2024-09-13,284043,Projeto de Lei,Votada
CH,G,Solo,2024-09-13,284067,Projeto de Lei,Votada
CH,G,Solo,2024-09-16,284078,Projeto de Resolução,Votada
CH,G,Solo,2024-09-17,284080,Projeto de Resolução,Votada
CH,G,Solo,2024-09-17,284081,Projeto de Lei,Votada
CH,G,Solo,2024-09-17,284082,Projeto de Lei,Não Votada
CH,G,Solo,2024-09-18,284087,Projeto de Lei,Não Votada
CH,G,Solo,2024-09-23,284095,Projeto de Resolução,Votada
CH,G,Solo,2024-09-23,284096,Projeto de Resolução,Votada
CH,G,Solo,2024-09-24,284097,Projeto de Lei,Não Votada
CH,G,Solo,2024-09-25,294108,Projeto de Resolução,Não Votada
CH,G,Solo,2024-09-25,294109,Projeto de Resolução,Votada
CH,G,Solo,2024-09-25,294110,Projeto de Resolução,Votada
CH,G,Solo,2024-09-25,294111,Projeto de Resolução,Votada
